duration,fwd_mean_header_bytes,packets_IAT_mean,fwd_packets_IAT_median,total_header_bytes,fwd_median_header_bytes,packet_IAT_max,fwd_packets_IAT_mode,max_header_bytes,fwd_mode_header_bytes,packet_IAT_min,bwd_packets_IAT_total,min_header_bytes,fwd_init_win_bytes,packet_IAT_total,handshake_duration,mean_header_bytes,packets_rate,packets_IAT_median,mean_packets_delta_time,median_header_bytes,bwd_packets_rate,packets_IAT_mode,variance_packets_delta_time,mode_header_bytes,fwd_packets_rate,fwd_packets_IAT_mean,std_packets_delta_time,fwd_total_header_bytes,syn_flag_percentage_in_total,fwd_packets_IAT_max,median_packets_delta_time,fwd_max_header_bytes,ack_flag_percentage_in_total,fwd_packets_IAT_min,median_bwd_packets_delta_time,fwd_min_header_bytes,fwd_syn_flag_percentage_in_total,fwd_packets_IAT_total,median_fwd_packets_delta_time,label,activity
0.00020621694,31.945086,647613.6,1702846100.0,30,31.666796,92218.77,1703023200.0,32,32.0,938604.44,1700941000.0,20,65535,0.0,-0.9994584,27.172768,17512.008,0.0,0.035546493,26.0,9755.291,792939.4,0.0,20.0,10770.625,1702911000.0,0.0,60,0.49977735,1703023200.0,0.10631971,32,0.50060683,1703023200.0,0.0,32,0.499345,1702945400.0,0.016073257,Suspicious,Suspicious
23.869028,31.350035,0.0,0.0,396,31.403526,271439.3,564018.75,28,32.0,-1.1920929e-06,0.0,28,7762,101631.88,-0.99997365,30.617516,0.0,361315.38,3.036474,28.0,0.30867544,0.0,45.46989,28.0,0.0,0.0,0.22111729,275,1.0,0.0,1.3829857,44,0.0,-9.536743e-07,0.0,28,1.0,0.0,0.26241267,Benign,Benign-Systemic
0.0,23.983532,1702676700.0,1702886700.0,20,23.984884,1702741000.0,1702589200.0,24,24.0,1702800000.0,0.0,24,65415,1702716000.0,-1.0,23.997839,0.0,1702374900.0,0.0,24.0,5.4686565,1702689800.0,0.0,24.0,10.23058,1702674200.0,0.0053912117,18,1.0,1702800900.0,0.005433133,24,0.0,1702657800.0,0.0,24,0.99972683,1702650600.0,0.0,Attack,Attack-TCP-Flag-MIX
0.0,20.002117,1702645800.0,1702570100.0,20,19.989183,1702995500.0,1702516000.0,20,20.0,1702298000.0,68576.79,20,1101,1702620400.0,-1.0,20.0,0.19883072,1701924500.0,0.004825876,20.0,0.0,1703023200.0,0.0,20.0,4.8753643,1702624400.0,0.0,0,0.99915045,1702907500.0,0.0037651954,20,0.0,1702845000.0,0.006639276,20,1.0,1702543000.0,0.0021761456,Benign,Benign
0.0,23.991888,606792.6,1703014000.0,20,23.994133,708776.75,1703023200.0,24,24.0,376635.8,1702247400.0,20,65535,0.0,-1.0,22.010698,19091.672,123976.35,0.07547997,22.0,12280.712,343026.97,2.1861684,20.0,10635.842,1702880100.0,0.0018037912,27,0.5007325,1703023200.0,0.059855886,24,0.5001642,1702813600.0,0.0030018166,24,0.4996634,1702845200.0,0.009866113,Benign,Benign
0.0,19.998432,0.0,1702899600.0,55,19.996487,219879.08,1702853500.0,20,20.0,603657.6,0.0,20,1052,0.0,-1.0,20.0,63821.793,0.0,0.05350772,20.0,38876.727,0.0,0.0,20.0,33732.637,1702581400.0,0.025744349,15,0.66731185,1702781700.0,0.10125863,20,0.33327064,1702915100.0,0.056650765,20,0.33293027,1702886800.0,0.0,Benign,Benign
0.0,20.112745,1702476400.0,1702777100.0,27,20.112364,1702111600.0,1702550800.0,28,28.0,1702694700.0,0.0,28,9666,1702897500.0,-1.0,27.344912,0.0,1702636500.0,0.0,28.0,0.0,1703023200.0,0.0,28.0,5.1771555,1702350000.0,0.0,19,0.99973685,1702713200.0,0.0,28,0.0,1702865500.0,0.018863628,28,0.9997816,1702322400.0,0.0014651024,Benign,Benign
0.003905666,39.783524,0.0,1702780300.0,102,20.109226,0.0,1703023200.0,28,28.0,-1.1920929e-06,1702704800.0,20,8507,0.0,-1.0,24.003561,5573.35,0.0,0.14775804,24.0,6247.159,529085.7,6.449503,20.0,6807.243,1702622800.0,0.018063089,19,0.49840257,1702905200.0,0.048789717,28,0.50000775,1703023200.0,0.0,28,0.5011733,1703023200.0,0.0,Benign,Benign
0.0,23.989912,1702477400.0,1702839400.0,20,23.993849,1702387600.0,1702730900.0,24,24.0,1702953900.0,0.0,24,65535,1702929700.0,-1.0,23.99517,0.0,1702618600.0,0.0038958425,24.0,0.0,1702729900.0,0.852978,24.0,2.4809895,1702890800.0,0.0022766287,12,0.9997033,1702593500.0,0.044602588,24,3.9393668e-05,1703023200.0,0.014107235,24,0.99947244,1702424000.0,0.010962435,Benign,Benign
0.0039756303,31.886524,0.0,0.0,115,32.018337,169217.98,1409559.9,32,32.0,-1.1920929e-06,0.0,32,241,0.0,-0.99955875,31.726131,9714.949,0.0,0.10848744,32.0,0.0,0.0,1.0489242,32.0,9726.194,0.0,0.1236184,98,0.00061447197,124009.59,0.12810478,32,1.0,-9.536743e-07,0.0,32,0.0,0.0,0.13052803,Benign,Benign-Web_Browsing_HTTP-S
0.0,23.97483,1702894200.0,1703023200.0,20,23.999063,1702968000.0,1702861000.0,24,24.0,1703023200.0,0.0,24,1027,1703023200.0,-0.99995124,23.989944,11.169716,1702784500.0,0.0,24.0,1.8942744,1703023200.0,0.0,24.0,7.308804,1702761300.0,0.012328787,10,0.99965143,1702888800.0,0.0,24,0.00026910473,1703023200.0,0.0068577547,24,0.9997339,1703022100.0,0.022514043,Suspicious,Suspicious
0.0,24.017527,0.0,0.0,110,24.012823,0.0,0.0,24,24.0,648681.4,1702100600.0,20,1206,0.0,-1.0,22.670364,31538.822,0.0,0.0,24.0,16589.23,935225.9,5.6144576,24.0,25827.045,0.0,0.033503246,54,0.6664068,275389.38,0.009114855,24,0.33325872,-9.536743e-07,0.007850973,24,0.6656543,0.0,0.023010533,Benign,Benign
0.005825409,20.00307,1702535700.0,1702660700.0,67,19.987602,1702958100.0,1702856200.0,20,20.0,1702337700.0,0.0,20,959,1702929200.0,-0.99979967,20.003695,21.049608,1702875900.0,0.0,20.0,5.5102615,1702924700.0,0.0,20.0,3.3168705,1702667100.0,0.0,28,0.0,1702608300.0,0.0,20,0.99808455,1703023200.0,0.0,20,0.0,1702398800.0,0.0,Benign,Benign-Web_Browsing_HTTP-S
8.014451,24.111675,0.0,0.0,259,32.61499,0.0,0.0,44,44.0,-1.1920929e-06,0.0,44,63740,448042.34,-1.0,44.0,18.705828,49785.008,205.48398,44.0,0.0,0.0,48.12065,44.0,6.044254,0.0,0.22248432,279,1.0,473418.16,4.7996926,44,0.0,-9.536743e-07,0.0,44,1.0,0.0,113.92397,Benign,Benign
0.0,24.025116,225988.22,1702924000.0,74,23.979616,281852.62,1702908200.0,24,24.0,567712.44,1700603100.0,20,65535,0.0,-0.99958265,21.994495,17983.39,0.0,0.14420065,22.0,9592.906,0.0,3.1170495,20.0,9307.676,1702477400.0,0.018661983,33,0.49937335,1703023200.0,0.10412609,24,0.5005592,1703023200.0,0.0,24,0.50010484,1702973000.0,0.0036891077,Benign,Benign
0.0046204086,24.002434,157499.22,1703023200.0,44,23.993988,0.0,1702894600.0,24,24.0,886727.0,1701941800.0,20,6352,0.0,-0.99978995,23.99318,19380.516,0.0,0.09872876,24.0,8981.652,505180.72,1.9399767,20.0,6544.346,1703023200.0,0.052285556,37,0.5001033,1703023200.0,0.087496646,24,0.50001574,1703023200.0,0.0,24,0.5005517,1702740500.0,0.00038009675,Suspicious,Suspicious
0.0,19.983515,1702680200.0,1702857000.0,20,19.997578,1702687200.0,1702890200.0,20,20.0,1703023200.0,0.0,20,7195,1703023200.0,-1.0,20.0,0.0,1702633000.0,0.0,20.0,4.9207115,1702856400.0,0.0,20.0,0.0,1702827500.0,0.0,8,0.9993886,1702976500.0,0.026894385,20,0.00011508164,1702953500.0,0.0,20,1.0,1702883600.0,0.0,Suspicious,Suspicious
0.0,19.97889,1703023200.0,1702744200.0,20,19.985842,1702641400.0,1702854400.0,20,20.0,1702655000.0,0.0,20,146,1702953100.0,-0.9997109,20.0,0.0,1702747800.0,0.0,20.0,0.0,1702698400.0,0.06560475,20.0,0.0,1702623200.0,0.0005330835,34,0.0,1702897500.0,0.02046952,20,0.00079004007,1702965500.0,0.0,20,0.0,1702787700.0,0.01579284,Suspicious,Suspicious
0.0,19.999552,1702550300.0,1702811600.0,20,19.988792,1703023200.0,1702588300.0,20,20.0,1702472000.0,107066.4,20,1020,1703023200.0,-1.0,20.0,0.0,1702730900.0,0.011256075,20.0,0.0,1702802300.0,0.05349493,20.0,0.0,1702476500.0,0.00171134,0,0.99950373,1702850400.0,0.0,20,0.000109543216,1703023200.0,0.0019753855,20,0.99991846,1702975400.0,0.0,Benign,Benign
0.0,39.992542,1702943700.0,1702632300.0,20,39.97748,1702668400.0,1702680200.0,40,40.0,1702772600.0,0.0,40,64296,1702988200.0,-1.0,39.98445,28.148552,1702566000.0,0.0010312907,40.0,0.0,1702827900.0,0.0,40.0,3.901669,1702597800.0,0.00017980959,32,0.9996197,1702886400.0,0.0048204367,40,0.00033839804,1703023200.0,0.0,40,1.0,1702902900.0,0.017237207,Attack,Attack-TCP-BYPass-V1
0.0,40.012264,1703023200.0,1702897900.0,26,40.016235,1702611300.0,1703023200.0,40,40.0,1702935400.0,84888.14,40,64276,1702813600.0,-1.0,40.002407,0.0,1703023200.0,0.027816497,40.0,0.0,1702878700.0,0.0,40.0,0.0,1702681200.0,0.012476788,52,0.99961424,1702848900.0,0.0196872,40,8.546537e-05,1702965200.0,0.008339407,40,1.0,1703023200.0,0.0020965287,Attack,Attack-TCP-BYPass-V1
0.0066576293,32.010483,0.0,1702613500.0,20,32.12493,0.0,1703023200.0,32,32.0,452323.9,1701907500.0,20,1157,0.0,-0.9993564,25.09307,24012.402,103070.29,0.033219554,26.0,11780.017,681622.06,6.482742,20.0,54504.023,1702794800.0,0.01349702,25,0.50040114,1703023200.0,0.047598984,32,0.5015567,1702863600.0,0.0,32,0.49944496,1703023200.0,0.050470695,Benign,Benign
0.002583918,24.008049,0.0,1702936800.0,103,23.988033,0.0,1702801200.0,24,24.0,696943.8,1702112000.0,20,65471,135753.2,-0.99989253,22.007614,18147.975,0.0,0.041380666,22.0,10448.819,125382.54,0.0,20.0,9672.722,1702715000.0,0.014128422,0,0.5005656,1702802200.0,0.024920838,24,0.49995244,1702775400.0,0.03370721,24,0.4994659,1702720100.0,0.0,Benign,Benign
16.413395,32.124443,683760.25,951569.94,284,31.8912,0.0,1093846.6,32,32.0,-1.1920929e-06,96972.87,32,8023,153788.95,-0.99944514,33.99892,3.4395366,268089.66,12.31239,32.0,3.2240381,18073.236,40.097885,32.0,8.319922,0.0,0.21984616,198,0.9998597,275884.94,11.290612,32,0.0024283838,319331.8,0.02899876,32,1.0,120185.66,122.87364,Benign,Benign-Systemic
0.0,20.004278,1703016700.0,1703023200.0,20,20.00071,1703023200.0,1703023200.0,20,20.0,1702705200.0,277737.3,20,175,1702942800.0,-1.0,20.000006,28.057919,1702887600.0,0.0,20.0,6.824895,1702594400.0,0.0,20.0,4.584941,1702465700.0,0.0023196181,3,0.0,1702700800.0,0.0,20,0.0003628441,1702963500.0,0.0145324245,20,0.0006361703,1702746500.0,0.0,Attack,Attack-Killer-TCP
0.00685833,39.822826,0.0,0.0,157,40.211735,0.0,0.0,36,36.0,449425.03,1700365600.0,20,29297,91913.27,-0.99974316,32.14934,37472.105,537996.56,0.08163026,36.0,18973.148,481346.47,0.0,36.0,30387.102,0.0,0.0,124,0.6730785,635722.6,0.0,36,0.32987005,257117.36,0.0,40,0.6745953,0.0,0.0,Benign,Benign-Telnet
0.0,0.0,1702812400.0,324302.78,28,0.0,1702798200.0,0.0,20,0.0,1702335900.0,1702688800.0,20,0,1702767900.0,-1.0,20.0,0.0,1702298200.0,0.0,20.0,0.0,1702979700.0,0.0,20.0,3.1687405,0.0,0.0,15,7.227262e-05,159355.7,0.016087368,0,1.0,589932.25,0.021850793,0,0.0003475743,0.0,0.011873623,Benign,Benign
0.0,23.982279,1702713200.0,1703014900.0,45,23.990995,1703023200.0,1702765400.0,24,24.0,1702994000.0,0.0,24,65507,1703023200.0,-0.99982655,24.001308,0.84757525,1702272300.0,0.0,24.0,8.55429,1702771500.0,0.0,24.0,11.278457,1702982100.0,0.042441513,33,0.9997958,1703023200.0,0.0,24,0.0,1703023200.0,0.018619949,24,1.0,1703023200.0,6.686796e-05,Suspicious,Suspicious
1.0848512e-05,40.005695,1703023200.0,1702835500.0,57,40.007477,1702895600.0,1702506600.0,40,40.0,1703023200.0,0.0,40,64155,1703023200.0,-0.99986535,39.999844,18.725033,1702842100.0,0.0,40.0,0.0,1703023200.0,0.0,40.0,0.73563206,1702783700.0,0.00030277626,43,1.0,1702846600.0,0.002318575,40,0.00031046098,1702949500.0,0.0,40,1.0,1703023200.0,0.0065693893,Attack,Attack-TCP-BYPass-V1
0.0,39.98827,1702686100.0,1702789400.0,20,40.002438,1702526500.0,1702695700.0,40,40.0,1703019000.0,0.0,40,64220,1702980900.0,-1.0,39.99937,0.0,1702506100.0,0.0,40.0,0.0,1702713600.0,0.0,40.0,2.4970703,1702758100.0,0.0026754932,44,1.0,1703023200.0,0.012318743,40,2.0289282e-05,1702943600.0,0.003443364,40,0.9999068,1702885600.0,0.0048979875,Attack,Attack-TCP-BYPass-V1
0.0028792056,32.012096,376950.94,1702437800.0,109,31.871368,35150.492,1702912800.0,32,32.0,257669.1,1701184300.0,20,65535,0.0,-0.9993746,26.342745,19703.64,0.0,0.07102517,26.0,9896.541,109656.77,4.8101544,20.0,11665.232,1702647700.0,0.0,48,0.5004873,1702978600.0,0.094748154,32,0.50053215,1703023200.0,0.0,32,0.49981,1702745100.0,0.009431796,Benign,Benign
0.0,20.005892,1703023200.0,1703023200.0,20,19.988821,1703023200.0,1702735700.0,20,20.0,1702753900.0,0.0,20,1179,1703023200.0,-1.0,20.0,0.0,1702594600.0,0.0,20.0,0.0,1702943400.0,0.0,20.0,1.0694989,1702695800.0,0.0037288843,2,0.00010635574,1702992400.0,0.06928652,20,9.718173e-05,1703023200.0,0.0059287883,20,0.0004561382,1702635800.0,0.020536242,Suspicious,Suspicious
0.0,23.999954,1702631700.0,1702939100.0,20,23.999702,1702274600.0,1702542000.0,24,24.0,1702458900.0,52512.426,24,65535,1702840000.0,-0.9999527,24.00138,0.0,1702538900.0,0.0,24.0,0.0,1702686800.0,0.67059475,24.0,0.58385164,1702588700.0,0.0048977467,16,1.0,1702696700.0,0.013621519,24,0.00019013011,1702819800.0,0.0,24,1.0,1702393600.0,0.020894717,Benign,Benign
0.0002484225,23.98551,394429.22,0.0,82,24.021637,822682.25,360479.5,24,24.0,-1.1920929e-06,0.0,24,1031,13768.325,-1.0,24.002365,8744.948,0.0,0.15152104,24.0,0.0,0.0,0.5886941,24.0,10725.614,0.0,0.13802263,107,0.99965614,774949.2,0.10816922,24,0.00041986027,-9.536743e-07,0.0,24,0.9998729,524714.75,0.14853038,Benign,Benign
13.629723,23.874128,0.0,0.0,207,20.051342,0.0,1323845.4,32,20.0,-1.1920929e-06,516860.75,20,6377,18221.037,-0.99790305,24.593021,0.0,0.0,196.20839,20.0,0.0,532251.3,48.1404,32.0,9.079841,0.0,0.22248994,120,0.66867936,447938.25,8.364399,32,0.3404924,1303789.0,0.16810231,20,0.3266056,665709.8,0.25518224,Benign,Benign-Systemic
0.0008250216,40.0352,0.0,1702483500.0,20,39.912292,25627.191,1702562600.0,40,40.0,151789.83,1702286800.0,20,29698,543396.3,-0.9994776,30.078037,8775.481,0.0,0.13270742,30.0,0.0,213202.14,0.0,20.0,3616.9795,1702464900.0,0.0,45,0.501479,1702741500.0,0.13079703,40,0.5010815,1703023200.0,0.0,40,0.4995367,1702858600.0,0.0005084758,Benign,Benign-SSH
0.0,39.994843,1703023200.0,1702826600.0,20,39.976223,1702833700.0,1702791800.0,40,40.0,1702931500.0,0.0,40,64201,1703023200.0,-1.0,39.997875,8.764019,1702658300.0,0.023099028,40.0,15.448649,1702882600.0,0.0,40.0,0.0,1702780900.0,0.017579768,46,0.99971265,1703023200.0,0.00660175,40,0.000193831,1703023200.0,0.0,40,1.0,1702595000.0,0.0296357,Attack,Attack-TCP-BYPass-V1
0.0,19.998993,1702909700.0,1702665300.0,20,19.9885,1702519600.0,1702742800.0,20,20.0,1702886500.0,0.0,20,65535,1702978600.0,-1.0,20.001322,0.0,1702573000.0,0.050713915,20.0,0.0,1702904700.0,0.0,20.0,0.0,1702620400.0,0.012793678,0,0.99969196,1703023200.0,0.04893644,20,0.0,1702703900.0,0.00856536,20,0.99949414,1702362600.0,0.011320764,Benign,Benign-Systemic
0.0015532088,19.990582,671820.3,1702885500.0,88,20.004072,0.0,1702862000.0,20,20.0,170480.2,0.0,20,6361,1703023200.0,-0.9997367,20.001528,6.9950466,0.0,6.2830515,20.0,9.190436,165860.9,8.834657,20.0,0.8335166,1702803300.0,0.12817673,30,0.99821514,1703023200.0,0.0,20,0.0001288689,1702525600.0,0.07233462,20,0.99780124,1703023200.0,0.0,Attack,Attack-TCP-Flag-SYN-TFO
0.0,40.005405,1702645500.0,1702930700.0,20,39.982445,1702229900.0,1702689800.0,40,40.0,1703023200.0,0.0,40,64285,1703023200.0,-1.0,39.994476,0.0,1702869100.0,0.0,40.0,0.0,1703023200.0,0.0,40.0,0.0,1702759600.0,0.00700338,41,0.99961376,1702865300.0,0.020128207,40,0.0,1702862700.0,0.0,40,1.0,1703023200.0,0.021398714,Attack,Attack-TCP-BYPass-V1
0.0010025225,19.99848,0.0,0.0,20,19.997833,735.4488,369773.94,20,20.0,-1.1920929e-06,194206.17,20,1003,0.0,-1.0,20.01046,7296.8384,0.0,0.23388155,20.0,0.0,509723.03,0.0,20.0,9294.917,0.0,0.18295592,42,1.0,173379.06,0.2193579,20,0.0016360279,984145.9,0.024250142,20,0.99950606,193209.7,0.20790805,Benign,Benign
0.107957594,0.020447161,389171.62,0.0,20,0.0020050993,668496.5,389047.88,20,0.0,-1.1920929e-06,0.0,20,37,608951.1,-0.99983704,20.002459,58.94602,157361.47,108.87156,20.0,21.170795,0.0,0.0,20.0,10.296355,0.0,0.021121558,6,0.0,189383.12,108.441696,0,0.50064874,-9.536743e-07,109.67148,0,0.0,0.0,0.018951973,Attack,Attack-TCP-Flag-ACK
0.0,39.99621,1702681700.0,1702735400.0,39,40.021225,1702677000.0,1702767900.0,40,40.0,1703023200.0,0.0,40,64237,1702949200.0,-1.0,39.99262,26.247221,1702760400.0,0.0,40.0,1.2224375,1703023200.0,0.0,40.0,0.0,1702659100.0,0.0060410146,39,1.0,1702816400.0,0.0,40,0.0,1702748900.0,0.005919528,40,0.9998958,1703019100.0,0.0,Attack,Attack-TCP-BYPass-V1
0.00054922904,23.981638,454220.8,1702933100.0,52,23.978144,1251979.6,1703023200.0,24,24.0,108659.25,1701960300.0,20,65456,159375.6,-1.0,21.996626,5454.243,0.0,1.403234,22.0,4068.8281,483791.66,0.5798016,20.0,4790.5996,1703023200.0,0.0072984695,15,0.50095093,1703023200.0,1.081145,24,0.50064796,1703023200.0,0.010965417,24,0.5002974,1703023000.0,0.016420294,Attack,Attack-TCP-Control
0.05606612,32.637928,0.0,0.0,617,24.129663,491778.4,0.0,44,44.0,-1.1920929e-06,0.0,28,65535,395947.3,-0.99995154,43.106777,25.872784,0.0,71.97026,44.0,35.332043,0.0,42.86474,44.0,33.023552,0.0,0.22072795,306,0.9985235,231742.33,0.2860127,44,0.000846759,1747339.5,0.0,28,0.99921536,1638012.4,0.2604935,Benign,Benign-SSH
7.3112135,24.13022,0.0,0.0,281,32.59966,0.0,0.0,44,44.0,-1.1920929e-06,0.0,44,63759,0.0,-0.99990463,43.536537,25.516167,275417.88,191.91277,44.0,12.989256,0.0,47.77532,44.0,12.577997,0.0,0.22245283,272,0.9982678,305059.03,19.439762,44,0.0013415077,943719.44,0.039814413,44,0.998622,0.0,100.70956,Benign,Benign
0.0047041965,0.0,1702643200.0,182555.17,20,0.0,1702701700.0,0.0,20,0.0,1702629500.0,1702937500.0,20,148,1702457900.0,-0.9999235,20.007195,1.118198,1702529000.0,0.0049837087,20.0,0.0,1702768900.0,0.0,20.0,0.0,0.0,0.0,5,0.00021203131,59178.785,0.052112613,0,1.0,683833.94,0.011265409,0,0.0,0.0,0.0045589567,Benign,Benign-Systemic
0.0,20.006514,1702471200.0,1702972800.0,20,19.9955,1702771600.0,1702302100.0,20,20.0,1702222700.0,0.0,20,1048,1702929200.0,-1.0,20.0,0.0,1702509300.0,0.0,20.0,0.0,1702824700.0,0.0,20.0,0.9852776,1702726000.0,0.009812634,0,0.9998928,1702946700.0,0.0044481065,20,0.0,1702800300.0,0.0022645085,20,1.0,1702814300.0,0.000534631,Benign,Benign
0.0008946471,23.98952,1702694500.0,1702682600.0,20,23.9863,1702703400.0,1702766300.0,24,24.0,1702606600.0,0.0,24,65527,1702758700.0,-1.0,23.998957,0.0,1702587100.0,0.0,24.0,0.0,1702992000.0,4.000316,24.0,4.591642,1702729600.0,0.03346686,0,0.9998567,1703023200.0,0.01404365,24,0.0,1703023200.0,0.0,24,1.0,1702730000.0,0.0,Benign,Benign
0.00085879135,23.982363,1703023200.0,1703023200.0,20,24.000525,1703023200.0,1702906100.0,24,24.0,1702861400.0,0.0,24,1162,1702723600.0,-0.9997857,23.995619,6.846815,1703023200.0,0.0,24.0,8.007232,1703023200.0,0.0,24.0,11.091015,1702931800.0,0.0017589564,6,0.00036863456,1702991200.0,0.024036637,24,0.0005407239,1703023200.0,0.0,24,0.00055521686,1702737300.0,0.00014055053,Suspicious,Suspicious
0.0,20.027426,917960.75,1702514600.0,20,19.989325,503564.88,1702937300.0,20,20.0,119614.29,1702083500.0,20,1013,64188.438,-0.9997989,20.010496,19855.084,410690.12,0.17591707,20.0,1846.8584,371225.78,3.8908653,20.0,6181.247,1702836900.0,0.0,1,0.5006363,1702940400.0,0.18033463,20,0.49936596,1703023200.0,0.01380168,20,0.49938878,1702673200.0,0.0,Attack,Attack-TCP-Flag-SYN
0.13286905,0.04782895,550912.4,82787.55,20,0.03659198,0.0,766465.56,20,0.0,306249.62,4725.8335,20,96,0.0,-0.99975306,20.005802,0.05939044,0.0,109.18872,20.0,32.298496,0.0,0.0,20.0,0.0,0.0,0.00050314754,27,0.0,388550.06,109.11791,0,0.5005664,730645.0,108.30544,0,0.00017835354,292282.62,0.0034458193,Attack,Attack-TCP-Flag-MIX
0.0016352442,23.998728,0.0,0.0,20,24.01797,397475.3,0.0,24,24.0,193793.31,40130.316,24,1086,0.0,-1.0,24.00509,7488.095,0.0,0.12548025,24.0,0.0,329409.28,0.0,24.0,10582.617,0.0,0.13638154,53,0.9998927,0.0,0.10657084,24,0.33381444,147248.52,0.0034818375,24,0.99987626,580078.44,0.12932748,Benign,Benign
0.0011084807,39.98584,1702470400.0,1702609500.0,21,39.975086,1702751600.0,1702377500.0,40,40.0,1702996900.0,0.0,40,64295,1703023200.0,-0.9999905,40.00386,0.0,1702676000.0,0.0,40.0,0.0,1702615800.0,0.0,40.0,1.2611268,1702575700.0,0.0,41,0.99994636,1703023200.0,0.022765877,40,0.0,1702717300.0,0.0,40,0.99998844,1702886900.0,0.0,Attack,Attack-TCP-BYPass-V1
0.0,39.997723,1702780000.0,1702762400.0,20,39.987953,1703023200.0,1702954100.0,40,40.0,1703023200.0,0.0,40,64331,1703023200.0,-0.9999928,40.00472,22.504297,1702824300.0,0.0,40.0,1.2664703,1702619300.0,0.0,40.0,1.5363423,1702479100.0,0.0,63,0.9998968,1703023200.0,0.0,40,0.00019387416,1702538000.0,0.001963243,40,1.0,1702755200.0,0.008652193,Attack,Attack-TCP-BYPass-V1
0.14287677,0.04153733,504173.22,0.0,78,0.03899737,0.0,40250.54,20,0.0,-1.1920929e-06,0.0,20,26,0.0,-0.9995017,29.237913,32.236076,0.0,108.74399,20.0,28.782087,0.0,1.9082841,20.0,6.258112,0.0,0.027964216,49,0.0,0.0,109.79875,0,0.5008572,1444842.9,109.34575,0,0.0,363034.06,0.0024098714,Attack,Attack-TCP-Flag-ACK-PSH
14.964977,31.38623,2901.388,99018.69,327,20.03596,0.0,884265.6,32,32.0,-1.1920929e-06,0.0,20,64230,0.0,-0.99888796,29.74827,0.0,223170.05,10.828945,32.0,0.0,1051033.5,47.64115,32.0,0.0,0.0,0.22241567,220,0.9987834,0.0,69.90516,32,0.3401727,1324623.2,0.1361519,32,0.99901193,0.0,113.12223,Benign,Benign
0.0,31.97529,1701956500.0,1703023200.0,20,0.0,1701894700.0,1702416600.0,28,28.0,1702366300.0,253479.39,28,302,1702562200.0,-1.0,29.112545,2.832438,1702783100.0,0.0,28.0,0.0,1702943600.0,0.0,28.0,0.0,1702208100.0,0.0,0,1.0,1702572300.0,0.025298528,28,0.00019059364,1702415000.0,0.0,28,0.9991547,1702211600.0,0.0061900443,Benign,Benign
0.005621437,20.000645,0.0,1702696700.0,27,19.996704,137377.45,1702823800.0,20,20.0,129086.055,1703016400.0,20,1091,0.0,-0.9998554,20.0,8181.425,0.0,0.15548626,20.0,6950.0522,0.0,4.672131,20.0,6663.6484,1702729300.0,0.016537666,4,0.50005394,1703023200.0,0.108620115,20,0.50010425,1702967700.0,0.006642649,20,0.5003247,1702847400.0,0.0,Suspicious,Suspicious
0.003860913,24.010874,0.0,1702817700.0,85,23.990774,239236.58,1702819500.0,24,24.0,673560.7,1700872000.0,20,1157,0.0,-0.9998043,22.007252,16099.019,0.0,0.09650145,22.0,9219.505,274640.12,0.38157558,20.0,11691.068,1702570100.0,0.0019585078,24,0.5006171,1703023200.0,0.101891175,24,0.50023127,1702987800.0,0.004218969,24,0.49935147,1702735600.0,0.0062295706,Benign,Benign
0.017212804,39.883656,0.0,1702792100.0,210,0.41413072,98092.09,1702779300.0,44,44.0,-1.1920929e-06,1702760100.0,20,65252,232453.19,-0.999905,33.2047,17625.992,0.0,0.17010862,32.0,11334.083,0.0,3.5901155,20.0,11777.149,1702662700.0,0.005628861,77,0.4994378,1703023200.0,0.009928559,44,0.5000035,1703023200.0,0.0,44,0.50022936,1702672300.0,0.0,Attack,Attack-TCP-Flag-SYN-ACK
0.0035261437,20.015795,0.0,1702609500.0,20,20.01125,101443.5,1702950900.0,20,20.0,-1.1920929e-06,1701822200.0,20,16489,0.0,-1.0,20.005856,18116.28,0.0,0.093513966,20.0,10796.443,0.0,3.0131125,20.0,10844.789,1702567800.0,0.017309938,19,0.49923477,1702878200.0,0.0641217,36,0.50085044,1702841900.0,0.0054076393,20,0.5006633,1702579200.0,0.0,Benign,Benign-Email-Send
0.0040090014,24.005035,0.0,0.0,53,23.982288,0.0,1702790400.0,24,24.0,44731.562,1701509000.0,20,65535,0.0,-0.99967515,21.99673,36167.117,0.0,0.067423366,22.0,14388.11,0.0,1.7751484,20.0,12461.667,1702551700.0,0.02355341,49,0.49922377,1702895900.0,0.06688889,24,0.5004782,1702852200.0,0.0,24,0.49975488,1702640800.0,0.0,Benign,Benign
0.0,32.038696,1703023200.0,1702992900.0,20,31.862858,1702824700.0,1702750600.0,32,32.0,1702835800.0,0.0,32,469,1702312700.0,-1.0,33.07815,0.0,1702874600.0,0.0,32.0,0.0,1702987000.0,0.7762072,32.0,10.790908,1702363800.0,0.009122776,23,0.0009832974,1702686700.0,0.0,32,1.0,1703023200.0,0.0,32,0.0,1702723300.0,0.039947428,Benign,Benign-SSH
